FSA04748_LINE,FSA04748_LINE_NAME,RESIDUAL_FSA_BUCKET,CONTRACTUAL_FSA_BUCKET,MATURITY_DATE,ISSUE_MONTH,CONTRACTUAL_MATURITY,WEIGHTING,COUPON,Market,Start Date,Company Name,Security Name,TIDM,ISIN,Security Description, Money Raised (£m) ,Country of Incorporation,World Region,Market Segment Code,Market Segment,Market Sector Code,Trading Currency
40,Senior securities,> 10 years,> 10 years,22/12/2054,8,39.4,"7,769",0.44%,MAIN,06/08/2015,LANARK MASTER ISSUER PLC,FRN 22/12/54 EUR100000 15-1 2A          ,92ZN,XS1267595921,Medium Term Loans,197.1553302,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
43,Covered bonds,> 2 years <= 5 years,> 2 years <= 5 years,09/02/2018,2,3.0,901,0.86%,MAIN,09/02/2015,LEEDS BUILDING SOCIETY,FLTG RTE 8 CVD BDS 09/02/18 GBP100000   ,66FA,XS1184904362,Medium Term Loans,300,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,05/05/2022,5,7.0,"2,492",1.38%,MAIN,05/05/2015,LEEDS BUILDING SOCIETY,1.375% NTS 05/05/22 EUR100000           ,79DX,XS1226306253,Medium Term Loans,355.763173,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 10 years,13/01/2025,1,10.0,"7,733",1.25%,MAIN,13/01/2015,LLOYDS BANK PLC,1.25% NTS 13/01/25 EUR100000            ,50ET,XS1167204699,Medium Term Loans,772.6525118,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,22/01/2025,1,10.0,165,N/A,MAIN,22/01/2015,LLOYDS BANK PLC,CALL DUAL RG ACC CPN 22/01/25 USD1000000,64EF,XS1167391785,Medium Term Loans,16.4485,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,23/01/2045,1,30.0,"6,311",0.00%,MAIN,23/01/2015,LLOYDS BANK PLC,0% CALL NTS 23/01/45 USD1000000         ,64TP,XS1169188627,Medium Term Loans,210.21525,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
43,Covered bonds,> 2 years <= 5 years,> 2 years <= 5 years,19/01/2018,1,3.0,"3,003",0.77%,MAIN,19/01/2015,LLOYDS BANK PLC,FLTG RT CVD BDS 19/01/18 GBP10000 2015 1,50QN,XS1169602148,Medium Term Loans,1000,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,30/01/2045,1,30.0,598,0.00%,MAIN,30/01/2015,LLOYDS BANK PLC,0% CALL NTS 30/01/45 USD200000          ,50SF,XS1172185388,Medium Term Loans,19.932,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,22/01/2025,1,10.0,689,1.22%,MAIN,22/01/2015,LLOYDS BANK PLC,1.217% NTS 22/01/25 EUR100000           ,64EE,XS1172427905,Medium Term Loans,68.79578962,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,05/02/2025,2,10.0,66,N/A,MAIN,05/02/2015,LLOYDS BANK PLC,CALL DUAL ACC NTS 05/02/25 USD1000000   ,63NH,XS1172438423,Medium Term Loans,6.644076806,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,12/02/2025,2,10.0,65,N/A,MAIN,12/02/2015,LLOYDS BANK PLC,CALL DUAL ACC NT 12/02/25 USD1000000    ,54LD,XS1176510532,Medium Term Loans,6.528693608,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,05/02/2025,2,10.0,166,N/A,MAIN,05/02/2015,LLOYDS BANK PLC,CALL DUAL ACC NTS 05/02/25 USD1000000   ,63OM,XS1176677158,Medium Term Loans,16.61019201,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,12/02/2025,2,10.0,65,N/A,MAIN,12/02/2015,LLOYDS BANK PLC,CALL FLTG DUAL ACC NT 12/02/25 USD200000,54NZ,XS1176699632,Medium Term Loans,6.528693608,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,04/02/2020,2,5.0,376,0.40%,MAIN,04/02/2015,LLOYDS BANK PLC,FRN 04/02/20 EUR100000                  ,63LV,XS1181809762,Medium Term Loans,75.10890792,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,19/02/2030,2,15.0,555,N/A,MAIN,19/02/2015,LLOYDS BANK PLC,CMS LKD FRN 19/02/30 EUR100000          ,75DY,XS1183515508,Medium Term Loans,37.00414446,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,11/02/2030,2,15.0,112,N/A,MAIN,11/02/2015,LLOYDS BANK PLC,STRUCTURED FLTG NTS 11/02/30 EUR100000  ,54KF,XS1185163208,Medium Term Loans,7.473283013,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,13/02/2025,2,10.0,15,N/A,MAIN,13/02/2015,LLOYDS BANK PLC,STRUCTURED FRN 13/02/25 EUR100000       ,63RW,XS1186194715,Medium Term Loans,1.494544911,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,18/02/2025,2,10.0,163,N/A,MAIN,18/02/2015,LLOYDS BANK PLC,CLBL DL RG AC CP NTS 18/02/25 USD1000000,54PC,XS1188116401,Medium Term Loans,16.25804773,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,04/02/2020,2,5.0,372,0.48%,MAIN,12/02/2015,LLOYDS BANK PLC,FLTG RTE NTS 04/02/20 EUR100000         ,54LL,XS1189233916,Medium Term Loans,74.73283013,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,17/02/2025,2,10.0,65,N/A,MAIN,17/02/2015,LLOYDS BANK PLC,CLBL DL RG ACRL NTS 17/02/25 USD1000000 ,63SW,XS1189268201,Medium Term Loans,6.502796202,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,04/02/2020,2,5.0,372,0.48%,MAIN,13/02/2015,LLOYDS BANK PLC,FLTG RTE NTS 04/02/20 EUR100000         ,63RF,XS1189817825,Medium Term Loans,74.72724555,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,13/02/2025,2,10.0,196,N/A,MAIN,13/02/2015,LLOYDS BANK PLC,CALL DUAL ACC NTS 13/02/25 USD1000000   ,63RH,XS1190290152,Medium Term Loans,19.58480219,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,20/02/2025,2,10.0,163,N/A,MAIN,20/02/2015,LLOYDS BANK PLC,CLBL FXD RT ACC NTS 20/02/25 USD200000  ,33WJ,XS1190328655,Medium Term Loans,16.25804773,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 10 years,> 10 years,20/02/2030,2,15.0,"1,111",1.10%,MAIN,20/02/2015,LLOYDS BANK PLC,1.10% FRN 20/02/30 EUR100000            ,33VA,XS1191021622,Medium Term Loans,74.01376656,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,20/02/2030,2,15.0,556,1.62%,MAIN,20/02/2015,LLOYDS BANK PLC,1.615% NTS 20/02/30 EUR100000           ,10QY,XS1191073771,Medium Term Loans,37.00688328,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,20/02/2025,2,10.0,37,N/A,MAIN,20/02/2015,LLOYDS BANK PLC,STRUCTURED FRN 20/02/25 EUR100000       ,10QX,XS1192775580,Medium Term Loans,3.700688328,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,27/03/2045,3,30.0,505,0.00%,MAIN,27/03/2015,LLOYDS BANK PLC,0% CLBL NTS 27/03/45 USD200000          ,66WB,XS1207677045,Medium Term Loans,16.83161651,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,27/03/2045,3,30.0,505,0.00%,MAIN,27/03/2015,LLOYDS BANK PLC,0% CLBL NTS 27/03/45 USD200000          ,66WI,XS1207680932,Medium Term Loans,16.83161651,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 10 years,> 10 years,27/03/2030,3,15.0,436,1.28%,MAIN,27/03/2015,LLOYDS BANK PLC,1.28% NTS 27/03/30 EUR100000            ,66VY,XS1208708310,Medium Term Loans,29.02125807,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,02/04/2045,4,30.0,"1,009",0.00%,MAIN,02/04/2015,LLOYDS BANK PLC,0% CALL NTS 02/04/45 USD1000000         ,76LN,XS1212681081,Medium Term Loans,33.61344538,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,02/04/2045,4,30.0,605,0.00%,MAIN,02/04/2015,LLOYDS BANK PLC,0% CALL NTS 02/04/45 USD200000          ,76LQ,XS1212706250,Medium Term Loans,20.16806723,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
43,Covered bonds,> 5 years <= 10 years,> 5 years <= 10 years,31/03/2023,4,8.0,"3,978",1.75%,MAIN,02/04/2015,LLOYDS BANK PLC,1.75% CVD BDS 31/03/23 GBP100000 2015 2 ,76LU,XS1212747361,Medium Term Loans,497.29,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,02/04/2045,4,30.0,605,0.00%,MAIN,02/04/2015,LLOYDS BANK PLC,0% CALL NTS 02/04/45 USD200000          ,76LE,XS1213638791,Medium Term Loans,20.16806723,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 10 years,> 10 years,02/04/2030,4,15.0,438,0.51%,MAIN,02/04/2015,LLOYDS BANK PLC,FRN 02/04/30 EUR100000                  ,76KK,XS1213840603,Medium Term Loans,29.19281857,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,20/04/2020,4,5.0,36,0.63%,MAIN,20/04/2015,LLOYDS BANK PLC,0.625% NTS 20/04/20 EUR100000           ,77HQ,XS1219428957,Medium Term Loans,7.240002898,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,24/04/2025,4,10.0,67,N/A,MAIN,24/04/2015,LLOYDS BANK PLC,CLB DUAL RNG ACR NTS 24/04/25 USD200000 ,77YL,XS1219503676,Medium Term Loans,6.656903209,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 10 years,> 10 years,23/04/2030,4,15.0,540,1.33%,MAIN,23/04/2015,LLOYDS BANK PLC,1.326% NTS 23/04/30 EUR100000           ,77UK,XS1220089590,Medium Term Loans,35.99452883,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,24/04/2025,4,10.0,167,N/A,MAIN,24/04/2015,LLOYDS BANK PLC,CLB DUAL RNG ACR NTS 24/04/25 USD1000000,77YK,XS1223165306,Medium Term Loans,16.64225802,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,24/04/2030,4,15.0,108,N/A,MAIN,24/04/2015,LLOYDS BANK PLC,STRUC FRN 24/04/30 EUR100000            ,77YH,XS1224001070,Medium Term Loans,7.198905766,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,13/05/2030,5,15.0,273,1.58%,MAIN,14/05/2015,LLOYDS BANK PLC,1.58% SNR UNSEC NTS 13/05/30 EUR100000  ,79YT,XS1231255685,Medium Term Loans,18.19902453,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,20/05/2025,5,10.0,64,N/A,MAIN,20/05/2015,LLOYDS BANK PLC,CALL DUAL RNG ACR NTS 20/5/25 USD1000000,80GX,XS1232527215,Medium Term Loans,6.365372374,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,20/05/2025,5,10.0,64,N/A,MAIN,20/05/2015,LLOYDS BANK PLC,CALL DUAL RNG ACR NTS 20/5/25 USD1000000,80GZ,XS1232528536,Medium Term Loans,6.365372374,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,26/05/2025,5,10.0,159,N/A,MAIN,26/05/2015,LLOYDS BANK PLC,CALL DL RGE ACR NTS 26/05/25 USD1000000 ,82CI,XS1234759170,Medium Term Loans,15.91444395,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,26/05/2025,5,10.0,159,N/A,MAIN,26/05/2015,LLOYDS BANK PLC,CALL DL RGE ACRL NTS 26/05/25 USD1000000,81TW,XS1234759337,Medium Term Loans,15.91444395,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,27/05/2025,5,10.0,425,3.10%,MAIN,27/05/2015,LLOYDS BANK PLC,3.1025% NTS 27/05/25 NOK1000000         ,82CZ,XS1234804570,Medium Term Loans,42.41997472,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,NOK
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,19/05/2017,5,2.0,946,0.17%,MAIN,19/05/2015,LLOYDS BANK PLC,FRN 19/05/17 EUR100000                  ,80EI,XS1234899695,Medium Term Loans,472.3444148,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,28/05/2030,5,15.0,382,3.08%,MAIN,28/05/2015,LLOYDS BANK PLC,3.075% NTS 28/05/30 NOK1000000          ,66ZL,XS1235279251,Medium Term Loans,25.45220077,UK,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,NOK
40,Senior securities,> 10 years,> 10 years,26/05/2030,5,15.0,459,4.97%,MAIN,26/05/2015,LLOYDS BANK PLC,4.97% NTS 26/05/30 AUD1000000           ,82CU,XS1235695639,Medium Term Loans,30.55767762,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,AUD
40,Senior securities,> 10 years,> 10 years,22/05/2027,5,12.0,866,1.65%,MAIN,22/05/2015,LLOYDS BANK PLC,1.651% NTS 22/05/27 EUR100000           ,81EF,XS1236858061,Medium Term Loans,72.11365111,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,03/06/2030,6,15.0,324,N/A,MAIN,03/06/2015,LLOYDS BANK PLC,FXD FR DU RNG ACC NTS 03/06/30 EUR200000,83HQ,XS1238251794,Medium Term Loans,21.57031924,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,10/09/2019,6,4.3,"1,074",0.44%,MAIN,01/06/2015,LLOYDS BANK PLC,FRN 10/09/19 EUR100000                  ,83DX,XS1238740721,Medium Term Loans,250.9057816,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,03/06/2025,6,10.0,164,N/A,MAIN,03/06/2015,LLOYDS BANK PLC,FXD RT DL RNG ACC NTS 03/06/25 USD200000,83JA,XS1238947235,Medium Term Loans,16.38592122,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,03/06/2025,6,10.0,197,N/A,MAIN,03/06/2015,LLOYDS BANK PLC,FXD RT DL RNG ACC NTS 03/06/25 USD200000,83IF,XS1238950023,Medium Term Loans,19.66310546,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,29/05/2017,5,2.0,866,0.63%,MAIN,29/05/2015,LLOYDS BANK PLC,FRN 29/05/17 EUR100000                  ,66ZT,XS1239108423,Medium Term Loans,432.5790563,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,01/06/2022,6,7.0,"1,737",2.50%,MAIN,01/06/2015,LLOYDS BANK PLC,2.5% NTS 01/06/22 GBP100000             ,83CL,XS1239389684,Medium Term Loans,247.8975,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 10 years,02/06/2025,6,10.0,36,0.85%,MAIN,02/06/2015,LLOYDS BANK PLC,FRN 02/06/25 EUR100000                  ,83FB,XS1239729889,Medium Term Loans,3.594536305,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,05/06/2018,6,3.0,142,4.13%,MAIN,05/06/2015,LLOYDS BANK PLC,4.125% NTS 05/06/18 NZD2000             ,83LY,XS1241530424,Medium Term Loans,47.39136523,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,NZD
40,Senior securities,> 10 years,> 10 years,08/06/2030,6,15.0,540,1.70%,MAIN,08/06/2015,LLOYDS BANK PLC,1.7% NTS 08/06/30 EUR100000             ,83WA,XS1243170617,Medium Term Loans,35.95053207,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,16/06/2025,6,10.0,65,N/A,MAIN,16/06/2015,LLOYDS BANK PLC,CALL FLTG RT DUAL NTS 16/06/25 USD200000,86GN,XS1243933881,Medium Term Loans,6.457445435,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,16/06/2025,6,10.0,65,N/A,MAIN,16/06/2015,LLOYDS BANK PLC,CALL FLTG RT DUAL NTS 16/06/25 USD200000,86JF,XS1243935746,Medium Term Loans,6.457445435,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,06/07/2030,7,15.0,"1,069",N/A,MAIN,06/07/2015,LLOYDS BANK PLC,FR DUAL RG ACC NTS 06/07/30 EUR100000   ,69BZ,XS1246243122,Medium Term Loans,71.2301446,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,30/06/2045,6,30.0,"3,627",N/A,MAIN,30/06/2015,LLOYDS BANK PLC,ZRO CPN CALL NTS 30/06/45 USD1000000    ,88AK,XS1246880352,Medium Term Loans,120.8190258,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,30/06/2025,6,10.0,159,N/A,MAIN,30/06/2015,LLOYDS BANK PLC,CALL FXD RT DL RG AC NT30/6/25USD1000000,88BU,XS1250923577,Medium Term Loans,15.89724024,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,08/07/2025,7,10.0,128,5.35%,MAIN,08/07/2015,LLOYDS BANK PLC,5.35% DUAL RG ACC NT 08/07/25 USD1000000,88SW,XS1254465153,Medium Term Loans,12.80081925,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,07/07/2023,7,8.0,17,N/A,MAIN,07/07/2015,LLOYDS BANK PLC,FXD STEP UP CALL NTS 07/07/23 EUR100000 ,88QR,XS1254590646,Medium Term Loans,2.130681818,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,15/07/2020,7,5.0,16,1.01%,MAIN,15/07/2015,LLOYDS BANK PLC,FRN 15/07/20 USD200000                  ,90MN,XS1257880689,Medium Term Loans,3.222272346,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,21/07/2017,7,2.0,169,0.68%,MAIN,21/07/2015,LLOYDS BANK PLC,FRN 21/07/17 EUR100000                  ,91RB,XS1263144260,Medium Term Loans,84.63096153,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
43,Covered bonds,> 2 years <= 5 years,> 5 years <= 10 years,22/07/2020,7,5.0,"5,234",0.50%,MAIN,22/07/2015,LLOYDS BANK PLC,0.5% CVD BDS 22/07/20 EUR100000 2015-3  ,92FR,XS1263854801,Medium Term Loans,1045.684358,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,24/07/2025,7,10.0,64,N/A,MAIN,24/07/2015,LLOYDS BANK PLC,CALL FR DL RG ACC NT 24/07/25 USD200000 ,92KN,XS1263962448,Medium Term Loans,6.413134099,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,24/07/2025,7,10.0,64,N/A,MAIN,24/07/2015,LLOYDS BANK PLC,CALL FR DL RG ACC NT 24/07/25 USD200000 ,92KZ,XS1263963503,Medium Term Loans,6.413134099,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
43,Covered bonds,> 2 years <= 5 years,> 2 years <= 5 years,23/07/2019,7,4.0,400,N/A,MAIN,23/07/2015,LLOYDS BANK PLC,FR CVD BDS 23/07/19 GBP100000 2015 4    ,92KK,XS1264499333,Medium Term Loans,100,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 10 years,24/07/2025,7,10.0,56,4.53%,MAIN,24/07/2015,LLOYDS BANK PLC,4.53% NTS 24/07/25 CNY1000000           ,92LA,XS1264601714,Medium Term Loans,5.576899244,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CNY
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,24/07/2020,7,5.0,52,4.40%,MAIN,24/07/2015,LLOYDS BANK PLC,4.40% NTS 24/07/20 CNY1000000           ,92LK,XS1265972155,Medium Term Loans,10.32759119,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CNY
40,Senior securities,> 10 years,> 10 years,12/08/2031,8,16.0,339,2.05%,MAIN,14/08/2015,LLOYDS BANK PLC,2.045% NTS 12/08/31 EUR100000           ,93CZ,XS1273953148,Medium Term Loans,21.15357495,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,18/08/2025,8,10.0,160,N/A,MAIN,18/08/2015,LLOYDS BANK PLC,CALL FXD RT DUAL RNG ACC NT 18/08/25 USD,93EA,XS1274045696,Medium Term Loans,15.99078931,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,18/08/2025,8,10.0,196,3.19%,MAIN,18/08/2015,LLOYDS BANK PLC,3.1925% NTS 18/08/25 NOK1000000         ,93DZ,XS1275478664,Medium Term Loans,19.54850767,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,NOK
42,Structured notes,> 5 years <= 10 years,> 10 years,25/08/2025,8,10.0,160,N/A,MAIN,25/08/2015,LLOYDS BANK PLC,CALL DUAL RG ACC NTS 25/08/25 USD1000000,93MP,XS1277597669,Medium Term Loans,15.95201633,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,20/08/2035,8,20.0,143,N/A,MAIN,20/08/2015,LLOYDS BANK PLC,COLLARED CMS FRN 20/08/35 EUR100000     ,93GJ,XS1278126245,Medium Term Loans,7.144898542,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,27/08/2045,8,30.0,575,0.00%,MAIN,27/08/2015,LLOYDS BANK PLC,0% CALL NTS 27/08/45 USD200000          ,93XQ,XS1278724148,Medium Term Loans,19.1424196,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,21/08/2017,8,2.0,"1,440",0.51%,MAIN,21/08/2015,LLOYDS BANK PLC,FRN 21/08/17 EUR100000                  ,93IF,XS1278908626,Medium Term Loans,718.8853162,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,26/08/2027,8,12.0,86,1.86%,MAIN,26/08/2015,LLOYDS BANK PLC,1.855% NTS 26/08/27 EUR100000           ,93WD,XS1280553550,Medium Term Loans,7.198387561,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,08/09/2022,9,7.0,"6,357",1.38%,MAIN,08/09/2015,LLOYDS BANK PLC,1.375% NTS 08/09/22 EUR100000           ,94PL,XS1280783983,Medium Term Loans,907.4707388,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
