ISIN,PRA_ITEM_4748,SECURITY_NAME,COUPON_RATE,3M_LIBOR,SPREAD,COUPON,COMPANY_NAME,COMPANY_PARENT,ICB_INDUSTRY,INDEX,SECURITY_START_DATE,MATURITY_DATE,DURATION,CURRENT_ISSUANCE,COMPANY_RANK,TIDM,SECURITY_DESCRIPTION,WEIGHTED_AVG,MONEY_RAISED_GBP,COUNTRY_OF_INCORPORATION,WORLD_REGION,MARKET_SEGMENT_CODE,MARKET_SEGMENT,MARKET_SECTOR_CODE,PARENT_CURRENCY,TRADING_CURRENCY
XS0568922651,42,CREDIT LKD FR SECS 4/3/21 USD GSN30356  ,n/a,0.24%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/03/2011,04/03/2021,10,5,3,95YM,Medium Term Loans,#VALUE!,"4,356,601",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0568922909,42,CREDIT LKD FR SECS 4/3/21 USD GSN30358  ,n/a,0.24%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/03/2011,04/03/2021,10,5,3,95YA,Medium Term Loans,#VALUE!,"4,356,601",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0548359495,42,CREDIT LKD FRN 20/12/16 ZAR             ,n/a,n/a,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,25/10/2011,20/12/2016,5,5,3,13TQ,Medium Term Loans,#VALUE!,"3,549,724",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,OTH,ZAR
XS0806137419,42,CREDIT LKD FRN 20/12/17 USD1000000      ,n/a,0.21%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,27/09/2012,20/12/2017,5,4,3,13DY,Medium Term Loans,#VALUE!,"15,416,750",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0731707880,42,CREDIT LKD NTS 20/03/17(JAPAN)USD1000000,n/a,0.26%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,09/02/2012,20/03/2017,5,4,8,11JF,Medium Term Loans,#VALUE!,"6,304,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0878001139,42,CREDIT LKD NTS 20/03/18 USD             ,n/a,0.16%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,10/04/2013,20/03/2018,5,3,918,17TQ,Medium Term Loans,#VALUE!,"6,532,200",UK,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD,USD
XS0900189571,42,CREDIT LKD NTS 20/03/18 USD100000 A     ,n/a,0.14%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,18/03/2013,20/03/2018,5,3,918,69ON,Medium Term Loans,#VALUE!,"6,622,300",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0900137349,42,CREDIT LKD NTS 20/03/18 USD1000000      ,n/a,0.14%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,18/03/2013,20/03/2018,5,3,918,69OM,Medium Term Loans,#VALUE!,"6,622,300",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0519117765,42,CREDIT LKD NTS 20/06/15 USD1000000      ,n/a,0.43%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,29/06/2010,20/06/2015,5,6,13,94KR,Medium Term Loans,#VALUE!,"39,845,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0517947023,42,CREDIT LKD NTS 20/06/15 USD1000000      ,n/a,0.43%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,21/06/2010,20/06/2015,5,6,13,77WA,Medium Term Loans,#VALUE!,"10,024,350",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0654586758,42,CREDIT LKD NTS 20/09/16 EUR1000000      ,n/a,1.55%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,10/08/2011,20/09/2016,5,5,8,10JV,Medium Term Loans,#VALUE!,"17,633,902",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0880257844,42,CREDIT LKD NTS 20/3/18 USD1000000       ,n/a,0.11%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,05/02/2013,20/03/2018,5,3,918,19MN,Medium Term Loans,#VALUE!,"6,352,200",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0909814393,42,CREDIT LKD NTS 20/6/18 USD1000000       ,n/a,0.17%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,04/04/2013,20/06/2018,5,3,918,65TN,Medium Term Loans,#VALUE!,"6,611,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0205326290,1,CUM CALL 5.625%/FLTG RTE UND SUB NTS GBP,n/a,4.83%,n/a,N,HBOS PLC,LLOYDS GRP.,Financials,FTSE 100,15/11/2004,UNDATED,UNDATED,12,50,56SE,Medium Term Loans,#VALUE!,"495,070,000",UK,Europe,MISC,MISCELLANEOUS (NON QUOTED),DIPS,GBP,GBP
XS0213389660,42,CUM CPN RED NTS 10/03/17 EUR10000       ,n/a,2.13%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,10/03/2005,10/03/2017,12,11,6,64XT,Medium Term Loans,#VALUE!,"6,922,504",UK,Europe,MISC,MISCELLANEOUS (NON QUOTED),DIPS,EUR,EUR
XS0208995570,42,CUM CPN RED NTS 30/12/24 EUR100000      ,n/a,2.12%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,01/06/2005,30/12/2024,20,11,6,48SX,Medium Term Loans,#VALUE!,"1,099,920",UK,Europe,MISC,MISCELLANEOUS (NON QUOTED),DIPS,EUR,EUR
XS0352018153,42,CURR LKD NTS 9/3/18(EUR/USD EXCH RT)EUR1,n/a,4.60%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/03/2008,09/03/2018,10,8,8,59AO,Medium Term Loans,#VALUE!,"1,211,112",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0568365513,42,CURRENCY LKD NTS 21/12/15(BKT CURCNS)CHF,n/a,n/a,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,22/12/2010,21/12/2015,5,6,8,78UG,Medium Term Loans,#VALUE!,"1,417,350",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,OTH,CHF
XS0221843005,42,DAILY RANGE ACCRL NTS 17/06/20 EUR10000 ,n/a,2.12%,n/a,N,HBOS TREASURY SERVICES PLC,LLOYDS GRP.,Financials,FTSE 100,17/06/2005,17/06/2020,15,11,148,69ER,Medium Term Loans,#VALUE!,"6,874,501",UK,Europe,MISC,MISCELLANEOUS (NON QUOTED),DIPS,EUR,EUR
XS1242413679,40,DATED 3.375% TO FLTG  04/12/45 EUR100000,3.38%,-0.01%,3.39%,Y,AVIVA PLC,AVIVA,Financials,FTSE 100,04/06/2015,04/12/2045,31,1,105,67KX,Medium Term Loans,"21,716,232","640,974,978",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS1242413166,40,DATED 5.125% FLTG  04/06/50 GBP100000   ,5.13%,0.54%,4.59%,Y,AVIVA PLC,AVIVA,Financials,FTSE 100,04/06/2015,04/06/2050,35,1,105,67KY,Medium Term Loans,"18,178,241","396,472,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1083986718,42,DATED TIER 2 RESET NTS 03/07/44 EUR     ,n/a,0.21%,n/a,N,AVIVA PLC,AVIVA,Financials,FTSE 100,03/07/2014,03/07/2044,30,2,105,51IE,Medium Term Loans,#VALUE!,"555,876,274",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0951553592,41,DATED TIER 2 RESET NTS 05/07/43 EUR     ,n/a,0.22%,n/a,N,AVIVA PLC,AVIVA,Financials,FTSE 100,05/07/2013,05/07/2043,30,3,105,11GV,Medium Term Loans,#VALUE!,"559,352,374",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0784359761,42,DIG CT370956 28/09/18(FTSE100)GBP       ,n/a,0.52%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,12/10/2012,28/09/2018,6,4,13,15SS,Medium Term Loans,#VALUE!,"1,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0619066060,42,DIG NTS 21/07/16 GBP1                   ,n/a,0.86%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,21/07/2011,21/07/2016,5,5,8,10DG,Medium Term Loans,#VALUE!,"566,241",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0569100695,42,DIG NTS 30/03/15(FTSE 100)GBP1          ,n/a,0.80%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,30/03/2011,30/03/2015,4,5,8,96CX,Medium Term Loans,#VALUE!,"1,630,290",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B5PX1948,42,DIGITAL CERTS 6/6/17(FTSE 100)GBP 421   ,n/a,0.80%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,06/06/2011,06/06/2017,6,5,13,80EE,Medium Term Loans,#VALUE!,"283,841",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B5M2C463,42,DIGITAL CERTS 6/6/17(FTSE 100)GBP 422   ,n/a,0.80%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,06/06/2011,06/06/2017,6,5,13,80EC,Medium Term Loans,#VALUE!,"167,142",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0580172053,42,DIGITAL INFL NTS 25/01/16 EUR50000      ,n/a,1.03%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,25/01/2011,25/01/2016,5,5,13,78UM,Medium Term Loans,#VALUE!,"1,707,170",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
GB00B606LR36,42,DIGTL SHRT PUT WTS 19/11/15(FTSE 100)   ,n/a,0.68%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,26/05/2010,19/11/2015,5,6,8,47DB,Medium Term Loans,#VALUE!,"1,900,205",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0329131725,42,DUAL CURRENCY NTS 09/11/17 EUR1000      ,n/a,4.58%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,09/11/2007,09/11/2017,10,9,3,54UC,Medium Term Loans,#VALUE!,"2,111,601",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,EUR,EUR
XS0602832064,42,DUAL CURRENCY NTS 18/5/16 GBP1          ,n/a,0.86%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,14/06/2011,18/05/2016,5,5,3,95SS,Medium Term Loans,#VALUE!,"450,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0602831926,42,DUAL CURRENCY NTS 18/5/16 GBP100000     ,n/a,0.86%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,14/06/2011,18/05/2016,5,5,3,95ST,Medium Term Loans,#VALUE!,"2,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0890555476,42,DUAL RGE ACC NTS 21/02/25 EUR100000     ,n/a,0.21%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,12/06/2013,21/02/2025,12,3,6,10CP,Medium Term Loans,#VALUE!,"42,412,836",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0300650008,42,DUAL RGE ACCRUAL NTS 21/05/17 USD100000 ,n/a,5.24%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,21/05/2007,21/05/2017,10,9,13,50NE,Medium Term Loans,#VALUE!,"5,020,458",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,USD,USD
GB00B7QSB145,42,DUAL WT341899 06/08/18(FTSE10)GBP0.0001 ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BO,Medium Term Loans,#VALUE!,"180,073",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B7QSB038,42,DUAL WT341903 06/08/18(FTSE10)GBP1      ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BP,Medium Term Loans,#VALUE!,"31,778",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B7QS9Z49,42,DUAL WT341905 06/08/18(FTSE10)GBP0.0001 ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BS,Medium Term Loans,#VALUE!,"93,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B7QS9Y32,42,DUAL WT341906 06/08/18(FTSE10)GBP1      ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BT,Medium Term Loans,#VALUE!,"16,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B7QS9X25,42,DUAL WT341907 06/08/18(FTSE10)GBP0.0001 ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BU,Medium Term Loans,#VALUE!,"3,706",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B7QS9W18,42,DUAL WT341908 06/08/18(FTSE10)GBP1      ,n/a,0.66%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,13/09/2012,06/08/2018,6,4,13,16BV,Medium Term Loans,#VALUE!,654,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B85WS682,42,DUAL WT356917 26/09/18(FTSE10)GBP0.0001 ,n/a,0.52%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,02/11/2012,26/09/2018,6,4,13,16VL,Medium Term Loans,#VALUE!,"71,162",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B85WS575,42,DUAL WT356919 26/09/18(FTSE10)GBP1      ,n/a,0.52%,n/a,N,ROYAL BANK OF SCOTLAND PLC,ROYAL BANK SCOT,Financials,FTSE 100,02/11/2012,26/09/2018,6,4,13,16VM,Medium Term Loans,#VALUE!,"12,558",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0893933530,42,ELN 01/03/17(EUKAIROS INV A 120)GBP1000 ,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,01/03/2013,01/03/2017,4,3,8,17PM,Medium Term Loans,#VALUE!,"1,200,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0893956580,42,ELN 01/03/17(EUKAIROS INV A 121)GBP1000 ,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,01/03/2013,01/03/2017,4,3,8,17PN,Medium Term Loans,#VALUE!,"800,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0908538720,41,ELN 01/04/29(EUKAIROS INV PREF A 130)GBP,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,03/04/2013,01/04/2029,16,3,8,52PY,Medium Term Loans,#VALUE!,"8,100,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B6WC4H08,41,ELN 01/08/17(EUKAIROS PREF A 031)GBP1   ,n/a,0.86%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,01/08/2011,01/08/2017,6,5,8,10IA,Medium Term Loans,#VALUE!,"2,750,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0586165168,42,ELN 02/05/16 EUR1000                    ,n/a,1.40%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/05/2011,02/05/2016,5,5,3,79WE,Medium Term Loans,#VALUE!,"4,380,641",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0939708029,42,ELN 02/10/18(EQUITY) EUR1000            ,n/a,0.22%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,25/09/2013,02/10/2018,5,3,3,84OV,Medium Term Loans,#VALUE!,"420,826",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0848922976,41,ELN 02/11/16(EUKAIROS INV PREF A 091)GBP,n/a,0.52%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,02/11/2012,02/11/2016,4,4,8,16OH,Medium Term Loans,#VALUE!,"2,284,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0909491366,41,ELN 03/04/17(EUKAIROS INV PREF A 131)GBP,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,05/04/2013,03/04/2017,4,3,8,17SA,Medium Term Loans,#VALUE!,"1,650,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B9317L26,41,ELN 03/05/17(EUKAIROS INV PREF 140)GBP1 ,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,03/05/2013,03/05/2017,4,3,8,17YS,Medium Term Loans,#VALUE!,"500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0834474784,41,ELN 03/10/16(EUKAIROS INV PREF A 84)GBP ,n/a,0.61%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,03/10/2012,03/10/2016,4,4,8,16KW,Medium Term Loans,#VALUE!,"1,290,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0787133726,41,ELN 04/06/18(EUKAIROS INV PREF 068)GBP  ,n/a,1.00%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,06/06/2012,04/06/2018,6,4,8,11IJ,Medium Term Loans,#VALUE!,"3,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0988750427,42,ELN 05/01/17 EUR1000                    ,n/a,0.28%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,06/01/2014,05/01/2017,3,2,3,33EN,Medium Term Loans,#VALUE!,"1,785,121",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0911811692,41,ELN 05/06/19(EUKAIROS INV PREF A 133)GBP,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,05/06/2013,05/06/2019,6,3,8,42LY,Medium Term Loans,#VALUE!,"1,224,156",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0586094046,42,ELN 06/04/18 EUR50000                   ,n/a,1.27%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,06/04/2011,06/04/2018,7,5,3,79DF,Medium Term Loans,#VALUE!,"1,663,186",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0905122262,42,ELN 06/06/16 CAD150000                  ,n/a,n/a,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/06/2013,06/06/2016,3,3,3,42GB,Medium Term Loans,#VALUE!,"7,337,296",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CAD,CAD
XS0940657553,42,ELN 06/06/16(MAROC TELCOM)USD11.72      ,n/a,0.13%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,31/05/2013,06/06/2016,3,3,8,57NC,Medium Term Loans,#VALUE!,"7,692,422",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0939098520,41,ELN 06/06/19(EUKAIROS INV PREF A 154)GBP,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,10/06/2013,06/06/2019,6,3,8,44NT,Medium Term Loans,#VALUE!,"4,505,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0743128372,42,ELN 06/07/17 EUR1000                    ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,06/07/2012,06/07/2017,5,4,3,38EY,Medium Term Loans,#VALUE!,"38,924,686",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0066028878,42,ELN 06/11/17(EUKAIROS INVMT)GBP1        ,n/a,1.03%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,21/10/2011,06/11/2017,6,5,8,11SR,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0870722153,41,ELN 07/01/19(EUKAIROS PREF)GBP1000      ,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/01/2013,07/01/2019,6,3,8,17KJ,Medium Term Loans,#VALUE!,"4,787,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B5SYJH86,42,ELN 07/02/18(BARCLAYS BK IDX LK WTS)GBP ,n/a,1.03%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,21/10/2011,07/02/2018,6,5,3,11SJ,Medium Term Loans,#VALUE!,"25,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0549932001,42,ELN 07/03/17 EUR1000 A                  ,n/a,0.91%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/03/2012,07/03/2017,5,4,3,43PE,Medium Term Loans,#VALUE!,"5,014,532",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0549931458,42,ELN 07/03/17 EUR1000 B                  ,n/a,0.91%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/03/2012,07/03/2017,5,4,3,43PL,Medium Term Loans,#VALUE!,"8,357,554",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0869301613,42,ELN 07/03/18 USD1000                    ,n/a,0.17%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,08/03/2013,07/03/2018,5,3,3,16EK,Medium Term Loans,#VALUE!,"2,661,560",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
SE0004549319,42,ELN 07/06/17 SEK10000                   ,n/a,n/a,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/06/2012,07/06/2017,5,4,3,15SK,Medium Term Loans,#VALUE!,"574,330",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK,SEK
XS0940276081,41,ELN 07/06/17(EUKAIROS INV PREF A 156)GBP,n/a,0.49%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,10/06/2013,07/06/2017,4,3,8,10CJ,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0889655311,42,ELN 07/06/19(BCL WTS )GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,12/04/2013,07/06/2019,6,3,3,67ET,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0889655402,42,ELN 07/06/19(BCL WTS )GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,12/04/2013,07/06/2019,6,3,3,67EU,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8K1F251,41,ELN 07/11/18(EUKAIROF INV PREF 092)GBP1 ,n/a,0.52%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,07/11/2012,07/11/2018,6,4,8,14TS,Medium Term Loans,#VALUE!,"15,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0806202767,42,ELN 07/12/15 EUR1000                    ,n/a,0.19%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/12/2012,07/12/2015,3,4,3,14YH,Medium Term Loans,#VALUE!,"9,673,218",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,EUR,EUR
XS1208528502,42,ELN 08/02/18(TATA MOTORS)USD5 APAC 251  ,n/a,0.15%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,23/03/2015,08/02/2018,3,1,8,75ZT,Medium Term Loans,#VALUE!,"2,860,412",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
